id,name,description,alcohol,glass_id,technique_id,image
308,キュラソー・コーヒー,18世紀にマリー・アントワネットの母として有名なマリア・テレジアが愛したカクテル。コアントローの香りと甘みがコーヒーとよく合い、飲みやすい。,度数 弱い (8度以下),7,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_curacao_coffee_01.jpg
309,マリン・スノー,爽やかな口当たり。マリン・ブルーの海に白い雪が降り積もったようなイメージのカクテル。,度数 約 5.8 %,5,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_marine_snow_01.jpg
310,ブルーテールフライ,名前を直訳すると碧い尾のハエ。ターコイズのような濁った濃い水色で、甘くてとても濃厚な味。,度数 約 16.2 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_blue_tale_fly_01.jpg
311,ハーベスト・ムーン,フルーティで甘酸っぱく、女性におすすめ。鈴木健司氏の創作。1998年 第4回 パスティス クラブ カクテル コンペティション 第3位を受賞。,,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_harvest_moon_01.jpg
312,ヨーグリート・ソーダ,グラスで楽しむおしゃれなヨーグルトで、女性に人気。,度数 普通 (9度〜24度),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_soda_01.jpg
313,ココラッシー,スッキリした味わいの白いカクテル。,度数 約 6 %,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_coconut_lassi_01.jpg
314,ココラッシー・オレンジ,トロピカルな味わい。,度数 約 6 %,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_coconut_lassi_orange_01.jpg
315,ココラッシー ・パイン,トロピカルな味わい。,度数 約 6 %,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_coconut_lassi_pineapple_01.jpg
316,ヨーグリート・ジンジャー,ヨーグリートとジンジャーエールの甘みがよく合い、飲みやすい。,度数 弱い (8度以下),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_ginger_01.jpg
317,ヨーグリート・グレープフルーツ,甘くフルーティな味わい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_grapefruit_01.jpg
318,ヨーグリート・オレンジ,フルーティなオレンジヨーグルト風味。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_orange_01.jpg
319,ヨーグリート・パイン,フルーティなパインヨーグルト風味。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_pineapple_01.jpg
320,ヨーグリート・ミルク,リッチでミルキーな甘酸っぱい味わいのカクテル。,度数 弱い (8度以下),2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_milk_01.jpg
321,ヨーグリート・グリーンティー,緑茶のすっきりとした味わいが甘みを抑え、さっぱりとした飲みやすいヨーグルトカクテル。,度数 弱い (8度以下),2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_green_tea_01.jpg
322,ヨーグリート・アップル,ヨーグリートにアップルジュースが合わさり、甘くフルーティな味わい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_apple_01.jpg
323,ヨーグリート・グレープ,ヨーグリートの甘みと酸味がグレープジュースと合わさり、アルコールを感じさせない甘くフルーティな味わい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_grape_01.jpg
324,ヨーグリート・トマト,ヨーグルトとトマトの相性が良く、甘くてフルーティな味わい。,,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_tomato_01.jpg
325,パッション・パラダイス,ヨーグルトの酸味にパッションフルーツとピーチとパイナップルの味が合わさり、甘くフルーティな味わい。山根圭介氏の創作。2002年 国分 ヤングバーメンズ カクテル コンペティション 優勝を受賞。,,8,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_passion_paradise_01.jpg
326,ヨーグリート・クランベリー,ヨーグリートとクランベリーの酸味が良く合い、甘くミルキーな味わい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_cranberry_01.jpg
327,スノーマン,仄かにヨーグルトリキュールとピーチリキュールの甘みを感じながらトニックウォーターの苦味を感じ、すっきりとした味わい。宮口英子氏の創作。2000年 第6回 関東 バー レディース カクテルコンクール ヘネシー部門 銀賞を受賞。,度数 普通 (9度〜24度),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_snowman-03_01.jpg?v=2
328,ヨーグリート・カシス・ソーダ,ヨーグルトリキュールとカシスリキュールの甘みと酸味が程良く合わさり、喉越しすっきり。,,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_cassis_soda_01.jpg
329,ヨーグリート・マンゴー,ヨーグルトリキュールの酸味とマンゴージュースの甘みを感じ、甘くフルーティな味わい。マンゴーラッシーを飲んでいるかのような気分になる。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_yogurito_mango_01.jpg
330,アプリコット・フィズ,甘い香りで、さっぱりとした口当たりが特徴。飲みやすく、あとをひく味わい。,度数 約 7 %,0,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_apricot_fizz_01.jpg
331,アプリコット・クーラー,まろやかな口当たりと、爽やかかつフルーティなテイストがゴクゴクと飲みやすい。アプリコットクーラーのカクテル言葉は、「素晴らしい」。,度数 約 7 %,4,3,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_apricot_cooler_01.jpg
332,アプリコット・ジンジャー,飲み始めは甘い香りがぐっとくるが、飲んでいると案外さっぱりとした味わい。,度数 約 8 %,12,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_apricot_ginger_01.jpg
333,バレンシア,甘い風味がグラスに溢れる、甘口のカクテル。お酒が苦手の人でも飲みやすい。名前はオレンジの産地で有名なスペイン南部の都市名。正式名称は、バレンシア・カクテル。氷なしでカクテルグラスに注ぐショートドリンクのスタイルもある。,度数 約 14 %,2,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_valencia_01.jpg
334,ピンク・スクァーレル,名前の「Squirrel」は、動物の「リス」の意味。アプリコットの香りとカカオの甘みに生クリームが加わり、甘くてデザート感覚で楽しめる。カクテル言葉は「見つめていたい」。,度数 約 17 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_pink_squirrel_01.jpg
335,アプリコット・ジャスミン,アプリコット・ブランデーの甘みを感じるフレバーティーのようなカクテル。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_apricot_jasmine_01.jpg
336,パラダイス,香り豊かで程良い酸味があり、フルーティな風味で、やや甘口のカクテル。,度数 普通 (9度〜24度),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_paradise_01.jpg
337,レッド・クラウド,やや甘口で酸味があり、さっぱりとしながらも、まろやかで口当たりが良いカクテル。,度数 約 26 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_red_cloud_01.jpg
338,アマレット・ジンジャー,アマレットの杏仁豆腐を想わせる爽やかな香りで、ジンジャエールの辛味ともマッチし、甘くフルーティな味わい。,度数 約 6 %,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_amaretto_ginger_ale_01.jpg
339,アマレット・スプモーニ,アマレットの風味に酸味と苦味が良いバランスで混ざり合い、フルーティで飲みやすい味わい。カンパリを使うスプモーニをアマレットに変えたレシピ。,度数 約 8 %,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_amaretto_supumoni_01.jpg
340,ディサローノ・スプラッシュ,フルーティーでフレッシュな味わい。,度数 弱い (8度以下),4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_disaronno_splash_01.jpg
341,ブラウン・スクァーレル,「Squirrel」は、動物の「リス」の意味。アマレットとカカオの甘みを生クリームが包み込む。甘くてデザート感覚で飲める。,度数 普通 (9度〜24度),1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_brown_squirrel_01.jpg
342,イタリアン・スクリュードライバー,本来ウォッカベースであるスクリュードライバーをイタリア産のリキュールであるアマレットベースにしたカクテル。甘くフルーティで飲みやすい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_italian_screwdriver_01.jpg
343,ディサローノ・ミスト,「ミスト」とは、カクテルのスタイルのひとつで、ロック・グラスにクラッシュドアイスを敷き詰め、グラスの側面がミスト(霧)状になった状態。冷えたアマレットそのものの甘みがある味わいと香りを堪能できるカクテル。,度数 約 25 %,2,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_disaronno_mist_01.jpg
344,ヴェルジーネ,アマレットの甘みと香りカシスの酸味とフルーティさが加わり、オレンジ・ビターズの苦味がアクセントとなり、程良いまとまりな甘口のカクテル。澤千絵子氏の創作。1994年 第1回 サントリー ザ カクテル コンペティション リキュール 部門 優勝を受賞。,度数 約 30 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_vergine_01.jpg
345,アマレット豆乳,アマレットの甘みを感じるミルキーな味わい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_amaretto_soy_milk_01.jpg
346,スイートハート・シップ,アマレット甘さとパイナップルジュースのフルーティさを感じる味わい。,度数 約 9 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_sweetheart_sip_01.jpg
347,アマレット・クランベリー,甘くフルーティな味わい。,度数 弱い (8度以下),0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_amaretto_cranberry_01.jpg
348,クランベリー・クーラー,アマレットの濃厚な香りが漂い、クランベリーとオレンジジュースの甘みが合わさって広がる甘くフルーティな味わい。,度数 約 7 %,4,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_cranberry_cooler_01.jpg
349,ホワイト・スワン,アルコールが入った杏仁豆腐のような味わいで、甘いデザートカクテル。,度数 約 9 %,1,1,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_white_swan_01.jpg
350,スプモーニ,"ベースのカンパリの故郷、イタリアで誕生。「スプモーニ」とは、イタリア語で ""泡を立てる"" の意味。のど越しが爽やかなカクテル。サーモンピンクの色合いもかわいく、女性にとても人気。",度数 約 5 %,0,0,https://cocktaillog.com/ja/assets/images/cocktail-w120/cocktail_spumoni_01.jpg
